38	100
13	200
14	100
14	100
17	100
19	100
18	100
25	100
14	100
14	100
18	100
19	100
18	100
19	100
12	100
14	100
16	100
16	100
24	100
16	100
20	200
19	200
20	100
19	100
20	100
19	100
20	100
20	100
21	100
19	100
20	100
19	200
20	100
19	100
20	100
20	200
21	100
19	100
20	100
19	100
20	100
19	100
20	100
20	100
21	100
19	100
20	100
19	100
20	100
19	0
20	100
20	100
21	200
26	200
26	100
28	100
28	100
28	0
28	100
26	100
26	100
28	100
28	100
28	100
28	100
26	0
26	100
28	100
28	200
28	100
28	100
18	100
17	100
15	200
13	100
13	100
14	100
24	100
22	100
33	100
26	100
17	100
14	100
22	500
23	400
20	100
21	100
20	200
21	100
10	100
16	200
17	100
18	100
21	100
22	100
15	100
15	100
28	300
14	100
22	200
14	100
22	100
12	100
20	100
12	100
17	100
15	100
16	100
15	100
16	100
15	100
16	100
15	100
16	100
13	100
13	100
24	100
13	100
24	100
18	100
19	100
16	200
17	100
16	100
17	0
15	100
15	100
26	100
15	100
26	100
16	100
16	100
16	100
17	100
16	100
21	100
22	100
23	100
20	100
21	100
20	100
21	100
19	100
19	100
30	100
19	100
30	100
20	100
20	400
20	100
14	200
30	200
31	100
28	200
12	100
13	100
12	100
13	400
12	100
13	100
13	100
14	100
12	100
13	100
12	200
13	100
12	100
13	100
13	100
14	200
12	100
13	100
12	100
13	100
12	100
13	100
13	100
14	100
12	100
13	100
12	100
13	100
12	100
13	100
13	400
14	100
22	100
19	100
19	100
21	100
21	0
21	100
21	100
19	600
19	100
21	100
21	100
21	200
21	100
19	300
19	100
21	100
21	100
21	100
21	100
24	200
14	100
19	100
13	100
19	100
18	100
26	200
27	100
26	100
27	100
27	100
28	200
27	100
26	100
27	100
17	100
18	300
17	100
18	100
17	100
18	100
17	200
18	100
17	100
18	500
17	200
18	100
17	200
18	100
17	100
18	100
17	100
18	100
19	100
19	100
19	100
19	100
20	100
20	100
20	100
18	100
17	0
18	100
17	100
18	100
18	200
17	100
18	100
19	100
19	200
19	100
22	100
22	100
21	100
18	100
19	100
19	100
20	100
18	100
19	100
19	100
20	100
18	200
19	100
19	100
20	100
19	200
18	100
19	0
19	200
20	100
19	100
20	100
20	100
22	200
23	100
18	100
19	100
18	200
19	100
18	300
19	100
18	100
19	100
22	100
23	100
19	100
20	100
19	100
20	100
19	100
20	100
19	100
20	100
22	100
23	100
13	100
14	100
13	200
14	100
13	100
14	100
11	0
17	200
19	100
20	100
11	200
22	2000
16	100
15	200
25	200
13	100
20	100
25	100
21	200
13	100
17	100
18	100
18	100
19	100
23	100
30	100
18	200
19	100
20	100
22	100
19	200
14	0
15	100
14	100
18	100
15	100
24	100
18	100
19	100
20	100
13	200
16	100
24	100
25	100
28	100
17	100
20	100
12	100
20	100
21	100
24	100
13	100
16	100
18	100
23	100
13	100
16	100
16	100
25	200
30	100
13	100
8	600
18	200
21	100
16	100
16	100
16	100
17	100
13	100
13	100
14	100
23	100
26	200
26	100
26	100
26	100
27	100
15	100
16	100
19	100
17	0
14	100
12	100
13	100
12	100
13	100
12	100
13	100
16	100
23	100
23	100
23	200
26	100
26	100
26	100
30	100
30	100
30	0
20	200
19	100
25	100
17	100
17	200
20	100
20	100
20	100
24	0
24	100
24	100
16	200
21	100
16	100
25	200
16	100
22	100
17	100
15	100
23	100
17	100
27	100
21	100
11	100
23	100
22	100
21	100
16	100
21	100
16	100
25	100
16	100
22	100
17	100
15	100
13	200
17	100
27	100
21	100
12	100
12	0
13	100
19	200
20	200
14	100
15	100
10	100
27	100
27	100
11	600
18	100
26	100
13	200
21	100
22	100
34	100
13	100
14	100
15	100
25	100
23	100
24	100
36	100
34	100
46	400
20	100
30	200
24	100
33	100
30	400
39	100
9	200
26	600
26	200
10	100
23	100
11	100
18	100
23	100
12	100
9	100
8	200
25	100
30	100
24	100
26	100
21	100
23	100
23	100
23	100
26	100
12	100
13	100
18	100
22	0
13	100
19	100
14	100
14	100
24	100
18	100
17	100
24	100
33	100
18	100
26	200
33	100
31	100
19	100
28	100
26	100
23	100
22	100
21	300
20	100
16	100
14	0
25	100
23	100
20	100
19	0
24	100
28	100
31	0
21	100
15	100
13	100
11	100
14	0
12	100
19	100
22	100
38	100
28	200
25	200
18	100
16	100
16	200
14	100
24	100
22	100
19	200
30	200
28	100
25	100
24	100
43	200
33	100
34	100
17	100
20	200
14	100
19	100
20	100
24	100
28	100
23	200
26	100
29	100
34	100
25	100
23	100
20	100
15	100
27	100
25	100
28	100
26	100
20	100
21	100
19	100
22	100
20	100
13	100
29	100
25	100
26	200
24	100
24	100
19	100
27	100
18	100
14	200
12	100
13	100
21	100
31	100
12	100
14	100
25	100
25	100
21	0
22	100
20	100
20	100
18	100
29	100
29	100
25	100
26	100
24	200
24	100
21	100
30	100
28	0
26	100
25	100
23	100
20	100
21	100
26	100
15	0
15	200
15	100
16	100
28	0
26	100
19	100
21	100
22	100
21	100
26	100
20	100
20	100
20	100
17	100
25	100
24	100
16	200
12	100
12	200
12	100
13	100
17	100
18	100
18	100
21	100
22	100
15	200
16	100
16	100
16	100
17	100
7	200
23	100
26	100
24	100
33	100
36	100
27	200
21	100
24	100
11	100
12	0
13	100
16	0
12	100
20	100
10	100
17	100
12	100
11	100
9	100
12	100
22	100
16	100
12	100
14	100
10	100
12	100
17	100
17	100
22	100
16	100
24	100
19	100
18	100
26	100
31	100
20	100
30	100
28	100
33	100
20	100
21	100
20	100
21	100
20	100
21	100
20	100
21	200
18	100
21	200
21	100
29	100
30	100
29	200
29	100
31	100
26	100
31	100
27	100
38	100
13	200
14	100
14	500
17	100
19	100
18	100
25	100
14	100
14	100
18	100
19	100
18	100
19	100
12	100
14	100
16	100
21	100
16	100
24	100
16	200
20	100
19	100
20	100
19	100
20	100
19	100
20	100
20	100
21	200
19	100
20	100
19	100
20	100
19	200
20	100
20	100
21	100
19	100
20	100
19	100
20	100
19	100
20	200
20	0
21	200
19	100
20	100
19	100
20	100
19	100
20	100
20	100
21	100
26	100
26	100
28	100
28	100
28	100
28	100
26	100
26	100
28	100
28	100
28	100
28	0
26	100
26	0
28	100
28	100
28	100
28	100
18	100
17	100
15	100
13	100
13	100
14	100
24	0
22	100
33	200
26	100
17	100
14	100
22	100
23	100
20	100
21	100
20	100
21	100
10	100
16	100
17	20200
18	100
21	100
22	0
15	100
15	100
28	100
19	100
14	100
22	100
14	100
22	100
12	100
20	200
12	100
17	100
15	200
16	100
15	100
16	100
15	100
16	100
15	100
16	200
13	200
13	100
24	100
13	100
24	100
18	200
19	100
16	100
17	200
16	100
17	100
15	100
15	200
26	200
15	100
26	100
16	100
16	100
16	200
17	100
16	100
21	100
22	100
23	200
20	100
21	100
20	100
21	100
19	100
19	100
30	100
19	100
30	100
20	200
20	100
20	100
14	200
30	100
31	100
28	100
12	100
13	100
12	200
13	100
12	100
13	200
13	100
14	200
12	100
13	100
12	100
13	100
12	100
13	100
13	100
14	200
12	100
13	100
12	0
13	100
12	100
13	100
13	100
14	100
12	100
13	100
12	100
13	0
12	200
13	100
13	200
14	200
22	100
19	100
19	100
21	200
21	100
21	200
21	0
19	100
19	100
21	100
21	100
21	200
21	100
19	100
19	100
21	200
21	100
21	100
21	100
24	200
14	100
19	100
13	100
19	100
18	100
26	100
27	100
26	100
27	100
27	100
28	100
27	100
26	100
27	0
17	200
18	100
17	200
18	100
17	100
18	100
17	100
18	100
17	100
18	100
17	100
18	100
17	100
18	200
17	100
18	100
17	100
18	100
19	200
19	200
19	200
19	100
20	200
20	1100
20	100
18	100
17	100
18	100
17	100
18	100
18	100
17	100
18	0
19	100
19	100
19	0
22	100
22	600
21	100
18	100
19	100
19	200
20	100
18	100
19	100
19	100
20	100
18	100
19	100
19	100
20	100
19	100
18	100
19	100
19	100
20	200
19	100
20	100
20	100
22	100
23	200
18	200
19	100
18	100
19	100
18	100
19	100
18	100
19	100
22	100
23	100
19	100
20	100
19	0
20	100
19	100
20	100
19	100
20	100
22	100
23	0
13	100
14	0
13	100
14	100
13	100
14	100
11	100
17	100
19	100
20	100
11	200
8720	2300
11600	500
1120	400
40	500
32	100
40	100
24	300
32	100
24	100
32	100
200	500
200	200
24	2000
32	300
24	300
32	100
6	6100
5	200
128	400
3	800
1	100
32	300
8	200
200	400
32	100
304	800
32	100
304	300
304	100
304	0
304	100
64	400
304	200
304	100
304	100
304	100
128	400
304	100
304	100
304	100
304	100
304	100
304	0
304	100
304	100
256	100
304	100
304	100
304	100
304	100
304	200
304	100
304	100
304	2700
304	0
304	100
304	0
304	100
304	0
200	100
200	0
24	2400
24	500
32	200
8	2400
8	100
8	100
10	200
5	100
192	200
9	200
9	300
128	300
128	100
4	200
3	200
128	200
2	100
11	100
32	300
8	200
200	100
304	200
304	100
304	200
512	400
304	100
304	200
304	100
304	200
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	1800
304	100
304	100
304	100
304	100
304	100
304	0
304	100
304	200
304	100
304	0
200	100
200	200
24	300
64	200
24	200
32	200
4	1300
4	100
4	0
10	300
9	100
9	0
128	300
128	100
6	100
5	100
128	200
3	100
2	100
11	100
32	200
8	200
200	300
304	400
304	200
304	0
304	100
304	100
1024	200
304	0
304	200
304	0
304	100
304	100
304	100
304	0
304	100
304	100
304	1700
304	100
304	100
304	100
304	100
304	100
304	100
304	0
304	0
304	100
304	100
304	100
304	0
304	100
304	100
304	100
88	2200
32	300
88	400
88	300
368	600
80	200
32	200
80	0
80	100
80	100
80	100
64	400
80	100
80	0
80	100
80	100
128	300
80	0
80	100
80	100
80	100
80	0
80	0
80	0
80	100
256	100
80	2200
80	100
80	0
80	0
80	0
80	100
80	0
80	100
80	0
80	100
80	400
80	100
80	100
80	100
80	100
80	100
512	1600
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
1024	500
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	1700
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
2048	700
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	0
80	0
80	100
80	0
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	1800
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
4096	600
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	0
80	100
80	1300
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	400
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	1800
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	0
80	0
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	0
80	0
80	0
80	0
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
8192	200
80	0
80	100
80	100
80	200
80	0
80	100
80	0
80	100
80	100
80	1700
80	0
80	100
80	0
80	100
80	0
80	0
80	0
80	100
80	400
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	0
80	100
80	0
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	0
80	0
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	0
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	1600
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	0
80	0
80	0
80	100
80	0
80	100
80	0
80	100
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	0
80	100
80	0
80	0
80	100
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	400
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	0
80	0
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	1500
80	0
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	0
80	0
80	0
80	100
80	0
80	100
80	0
80	0
80	0
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
256	200
16	200
288	500
576	600
7992	400
32	300
32	100
320	600
32	100
32	100
48	300
640	500
96	300
64	400
192	100
1280	300
128	100
384	500
2560	200
256	400
768	100
5120	200
512	200
1536	200
10240	200
1024	200
3072	200
20480	400
2048	400
6144	200
40960	100
4096	200
12288	200
81920	3900
8192	100
24576	200
163840	2200
16384	900
49152	900
327680	4800
32768	200
98304	200
655360	2600
65536	200
196608	200
32	400
32	100
55960	400
32	100
32	100
32	100
32	100
32	0
32	700
64	400
16	100
80	300
15984	700
8000	200
16	200
7992	300
7968	1100
16	700
7944	700
16	100
80	200
15888	600
80	100
80	100
7968	200
16	100
16	600
80	400
15936	600
7976	100
16	100
80	300
15952	700
80	100
80	100
8000	700
111920	700
7984	1000
16	300
7960	900
16	200
16	200
16	800
80	800
15920	900
80	100
80	200
7984	2300
16	100
7968	500
16	100
16	1800
80	800
15936	1400
7976	200
7960	900
16	100
7936	500
16	200
80	300
15872	500
80	0
7952	200
16	100
16	1800
7936	1200
16	200
7928	600
16	200
80	100
15856	500
80	0
80	100
7952	200
16	100
16	2000
80	800
15904	1200
7960	300
16	300
80	400
15920	800
80	100
80	700
7984	500
16	100
7968	300
16	100
16	1800
7944	1800
16	500
80	600
15888	700
80	100
7960	300
16	200
7936	400
16	200
256	1700
16	600
7912	1800
7904	1100
16	500
80	500
15808	700
7912	300
16	100
80	200
15824	300
7920	200
16	100
16	2100
80	1100
15840	1600
7928	500
80	1200
15856	1000
80	200
80	100
7952	500
16	1200
80	600
15904	1200
80	200
80	200
7976	300
16	300
16	700
16	2100
80	1400
15952	2200
80	200
80	100
8000	800
7992	900
16	400
7968	500
16	200
16	100
16	2000
80	800
15936	1000
7976	100
16	500
80	300
15952	500
80	400
80	200
8000	300
16	100
7976	300
16	100
16	2200
7952	1500
16	300
80	500
15904	1300
80	200
80	300
7976	200
16	900
7960	1100
16	300
16	2500
80	1000
15920	1800
80	200
7976	500
80	800
15952	1100
7984	500
16	1000
7960	800
16	200
7936	600
16	100
16	2600
7928	1300
7920	1500
16	600
80	400
15840	1200
80	100
7936	300
16	100
80	600
15872	900
80	200
7952	200
16	200
16	2500
80	700
15904	1000
80	100
80	200
7976	300
16	900
7960	1200
16	200
7936	500
256	500
16	100
16	2300
80	900
15872	1600
80	200
80	200
7960	400
7952	1000
16	700
80	300
15904	900
7960	300
16	500
80	100
15920	300
7968	100
16	100
16	1900
7960	1900
7936	1900
16	600
80	300
15872	1000
80	100
80	100
7960	300
16	100
7936	500
16	100
16	2000
7920	1700
16	400
80	400
15840	2000
7928	200
16	100
80	400
15856	800
80	100
7944	200
16	100
16	2600
7928	2400
16	600
80	500
15856	1000
7936	400
16	100
7928	200
16	200
16	2800
7912	1700
80	900
15824	1700
80	200
7928	400
16	200
7920	1000
16	100
7912	500
16	100
16	2900
80	1300
15824	2300
80	200
7928	500
7920	2100
16	800
80	400
15840	1000
80	100
7936	300
16	100
80	100
15872	300
80	0
7952	200
16	0
16	2200
7928	2300
7904	1700
16	700
7880	1000
16	200
80	200
15760	600
80	0
80	0
7904	200
16	100
16	2600
80	2000
15808	1700
7912	200
80	700
15824	1200
80	100
80	200
7936	300
16	800
7928	1000
256	600
16	200
80	400
15856	900
80	200
80	200
7952	400
16	200
16	1900
80	1400
15904	2100
80	200
80	200
7976	200
16	500
7968	2200
16	200
80	300
15936	1000
80	200
80	200
7992	500
16	100
16	2200
80	800
15984	1900
80	400
8008	700
80	800
16016	1000
80	200
80	200
8032	600
16	200
80	300
16064	700
80	100
8048	400
16	200
8032	300
16	300
16	3400
80	1600
16064	3200
80	300
8048	900
8040	1000
16	300
80	400
16080	1000
8048	400
16	200
80	200
16096	500
8056	100
16	100
16	1800
8040	1400
80	800
16080	1300
80	100
80	100
8064	500
16	700
16	100
8056	1000
16	200
16	1400
80	700
16112	1900
80	200
8072	500
8056	700
16	100
80	200
16112	800
80	100
8072	200
16	100
8048	800
16	200
16	1300
8032	1700
8008	1500
16	500
8000	1000
16	100
7984	700
16	100
16	1400
7968	1700
80	400
15936	800
80	100
7984	400
16	700
7976	500
16	200
80	200
15952	400
80	100
7992	300
16	100
16	2000
1152	2100
7968	1900
7952	1200
256	800
16	300
7936	800
16	300
80	200
15872	700
7944	200
16	100
16	2400
7920	2700
7896	2100
16	700
7888	900
16	200
7864	500
16	100
16	1800
80	800
15728	2600
80	200
7880	400
16	400
16	300
7856	1200
16	100
16	3300
7840	1800
80	800
15680	1100
7848	200
16	700
16	200
80	500
15696	800
7856	400
16	100
16	2000
80	900
15712	1300
80	200
7872	400
7856	1000
16	600
80	300
15712	800
80	100
7872	300
16	100
7864	300
16	200
16	2100
7840	1100
16	500
7816	900
16	100
80	200
15632	500
80	500
7832	300
16	100
16	1700
80	800
15664	2000
7840	700
7824	2200
16	100
7808	1100
16	200
80	100
15616	900
80	0
7824	600
16	200
16	1600
7808	1900
7792	1200
16	700
16	200
7768	900
16	100
256	1700
16	1000
80	800
15536	1800
80	200
7784	700
7760	1000
16	600
7744	900
16	200
16	200
16	2000
80	700
15488	1800
7752	300
80	800
15504	900
80	100
80	100
7776	400
16	500
80	400
15552	800
80	200
80	100
7800	600
16	200
80	200
15600	500
80	200
7816	300
16	100
16	3300
7792	2400
7768	1200
16	300
7744	800
16	200
80	200
15488	700
80	100
7760	300
16	100
16	1800
80	1000
15520	1400
80	100
80	100
7784	600
80	600
15568	1200
7792	400
16	600
7768	900
16	200
80	100
15536	600
80	100
7784	200
16	100
16	2000
80	700
15568	1700
7792	500
80	400
15584	1400
80	100
80	200
7816	400
16	200
7808	700
16	200
80	200
15616	600
7816	200
16	100
16	2100
7800	2400
7792	1500
16	400
16	200
7784	900
16	100
16	2700
7768	2700
80	1000
15536	1900
80	200
7784	500
16	400
16	200
7776	900
16	200
16	2300
7760	2200
16	200
80	900
15520	1400
80	200
7776	500
16	100
80	500
15552	800
80	100
80	500
7800	700
256	500
16	300
16	2300
7792	2400
7768	2100
16	700
80	400
15536	1200
80	200
7784	500
16	500
7760	500
16	900
16	2000
80	500
15520	1600
80	200
7776	800
80	600
15552	1200
80	100
7792	400
16	900
7776	900
16	300
7768	600
16	200
16	2400
7744	1800
80	500
15488	1300
80	200
80	200
7768	500
16	200
7760	400
16	100
80	200
15520	300
80	0
80	100
7784	500
16	100
16	2200
7760	2000
7736	1900
16	300
7720	900
16	300
80	100
15440	600
80	0
80	100
7744	400
16	100
16	5900
7720	2500
7704	2000
16	600
7680	1000
16	200
7664	400
16	100
16	2200
80	1100
15328	1600
7672	300
7648	1900
16	600
80	500
15296	1000
80	100
80	100
7672	400
16	100
80	300
15344	700
80	100
